,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fp1Pos,fp1Laps,fp2Pos,fp2Laps
2747,24886,1044,1,131,44,6,1,1,1,25.0,58,1:42:19.313,6139313,56,6,1:39.413,193.302,1,15,12,4,39
2748,24887,1044,815,211,11,3,2,2,2,18.0,58,+31.633,6170946,50,12,1:40.392,191.417,1,12,22,11,38
2749,24888,1044,20,6,5,11,3,3,3,15.0,58,+31.960,6171273,53,8,1:39.662,192.819,1,5,29,8,41
2750,24889,1044,844,6,16,12,4,4,4,12.0,58,+33.858,6173171,47,11,1:39.961,192.242,1,3,26,2,45
2751,24890,1044,832,1,55,15,5,5,5,10.0,58,+34.363,6173676,56,4,1:38.754,194.592,1,19,12,14,40
2752,24891,1044,830,9,33,2,6,6,6,8.0,58,+44.873,6184186,53,3,1:38.431,195.231,1,1,29,1,37
2753,24892,1044,848,9,23,4,7,7,7,6.0,58,+46.484,6185797,54,5,1:39.099,193.915,1,2,27,5,42
2754,24893,1044,846,1,4,14,8,8,8,5.0,58,+1:01.259,6200572,58,1,1:36.806,198.508,1,7,21,10,39
2755,24894,1044,840,211,18,1,9,9,9,2.0,58,+1:12.353,6211666,55,10,1:39.921,192.319,1,13,21,9,38
2756,24895,1044,817,4,3,5,10,10,10,1.0,58,+1:35.460,6234773,54,13,1:40.677,190.875,1,18,20,15,35
2757,24896,1044,839,4,31,7,11,11,11,0.0,57,\N,\N,55,16,1:41.006,190.254,11,10,23,12,36
2758,24897,1044,826,213,26,16,12,12,12,0.0,57,\N,\N,53,17,1:41.019,190.229,11,6,27,6,43
2759,24898,1044,842,213,10,19,13,13,13,0.0,57,\N,\N,53,7,1:39.586,192.966,11,4,26,7,43
2760,24899,1044,822,131,77,9,14,14,14,0.0,57,\N,\N,57,2,1:38.193,195.704,11,9,23,3,43
2761,24900,1044,8,51,7,8,15,15,15,0.0,57,\N,\N,57,9,1:39.743,192.663,11,16,23,16,43
2762,24901,1044,847,3,63,0,16,16,16,0.0,57,\N,\N,51,14,1:40.814,190.616,11,20,17,17,39
2763,24902,1044,825,210,20,13,17,17,17,0.0,55,\N,\N,45,15,1:40.948,190.363,54,17,21,19,37
2764,24903,1044,154,210,8,17,\N,R,18,0.0,49,\N,\N,38,18,1:43.281,186.063,130,14,25,18,33
2765,24904,1044,849,3,6,0,\N,R,19,0.0,39,\N,\N,32,19,1:43.495,185.678,130,11,18,20,40
2766,24905,1044,841,51,99,10,\N,R,20,0.0,11,\N,\N,11,20,1:51.122,172.934,6,8,21,13,39
2767,24906,1045,1,131,44,1,1,1,1,25.0,57,2:59:47.515,10787515,38,3,1:32.864,209.803,1,1,40,1,28
2768,24907,1045,830,9,33,3,2,2,2,19.0,57,+1.254,10788769,48,1,1:32.014,211.741,1,6,18,2,34
2769,24908,1045,848,9,23,4,3,3,3,15.0,57,+8.005,10795520,41,10,1:33.684,207.967,1,7,34,10,17
2770,24909,1045,846,1,4,9,4,4,4,12.0,57,+11.337,10798852,53,7,1:33.588,208.180,1,18,27,7,30
2771,24910,1045,832,1,55,15,5,5,5,10.0,57,+11.787,10799302,46,5,1:33.411,208.575,1,4,31,13,33
2772,24911,1045,842,213,10,8,6,6,6,8.0,57,+11.942,10799457,48,16,1:34.817,205.482,1,5,34,6,36
2773,24912,1045,817,4,3,6,7,7,7,6.0,57,+19.368,10806883,38,2,1:32.827,209.887,1,10,30,5,27
2774,24913,1045,822,131,77,2,8,8,8,4.0,57,+19.680,10807195,28,4,1:33.352,208.706,1,2,41,3,30
2775,24914,1045,839,4,31,7,9,9,9,2.0,57,+22.803,10810318,37,13,1:34.354,206.490,1,8,28,11,30
2776,24915,1045,844,6,16,12,10,10,10,1.0,56,\N,\N,44,8,1:33.625,208.098,11,11,29,14,30
2777,24916,1045,826,213,26,10,11,11,11,0.0,56,\N,\N,35,12,1:34.141,206.957,11,17,37,9,34
2778,24917,1045,847,3,63,14,12,12,12,0.0,56,\N,\N,47,17,1:35.042,204.995,11,-1,-1,20,29
2779,24918,1045,20,6,5,11,13,13,13,0.0,56,\N,\N,41,11,1:33.861,207.575,11,12,24,12,35
2780,24919,1045,849,3,6,20,14,14,14,0.0,56,\N,\N,39,15,1:34.591,205.973,11,19,29,18,32
2781,24920,1045,8,51,7,17,15,15,15,0.0,56,\N,\N,43,6,1:33.573,208.213,11,-1,-1,17,34
2782,24921,1045,841,51,99,16,16,16,16,0.0,56,\N,\N,22,14,1:34.536,206.092,11,16,27,15,33
2783,24922,1045,825,210,20,18,17,17,17,0.0,56,\N,\N,29,18,1:35.241,204.567,11,15,29,16,27
2784,24923,1045,815,211,11,5,18,18,18,0.0,53,\N,\N,40,9,1:33.629,208.089,5,3,31,4,32
2785,24924,1045,840,211,18,13,\N,R,19,0.0,2,\N,\N,\N,0,\N,\N,4,9,30,8,32
2786,24925,1045,154,210,8,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,14,28,19,28
2787,24926,1046,815,211,11,5,1,1,1,25.0,87,1:31:15.114,5475114,69,3,0:56.789,224.599,1,12,33,3,52
2788,24927,1046,839,4,31,11,2,2,2,18.0,87,+10.518,5485632,75,12,0:57.350,222.402,1,7,49,4,50
2789,24928,1046,840,211,18,10,3,3,3,15.0,87,+11.869,5486983,85,14,0:57.388,222.255,1,11,41,7,44
2790,24929,1046,832,1,55,8,4,4,4,12.0,87,+12.580,5487694,80,9,0:57.165,223.122,1,13,41,10,39
2791,24930,1046,817,4,3,7,5,5,5,10.0,87,+13.330,5488444,57,6,0:56.979,223.850,1,9,39,8,47
2792,24931,1046,848,9,23,12,6,6,6,8.0,87,+13.842,5488956,52,8,0:57.056,223.548,1,3,18,5,42
2793,24932,1046,826,213,26,6,7,7,7,6.0,87,+14.534,5489648,80,7,0:57.001,223.764,1,5,40,6,58
2794,24933,1046,822,131,77,1,8,8,8,4.0,87,+15.389,5490503,60,2,0:56.563,225.497,1,4,44,11,52
2795,24934,1046,847,131,63,2,9,9,9,3.0,87,+18.556,5493670,80,1,0:55.404,230.214,1,1,49,1,48
2796,24935,1046,846,1,4,19,10,10,10,1.0,87,+19.541,5494655,85,11,0:57.270,222.713,1,16,47,17,14
2797,24936,1046,842,213,10,9,11,11,11,0.0,87,+20.527,5495641,53,10,0:57.220,222.908,1,6,37,9,48
2798,24937,1046,20,6,5,13,12,12,12,0.0,87,+22.611,5497725,56,5,0:56.905,224.141,1,8,40,16,43
2799,24938,1046,841,51,99,14,13,13,13,0.0,87,+24.111,5499225,56,4,0:56.887,224.212,1,15,35,13,57
2800,24939,1046,8,51,7,18,14,14,14,0.0,87,+26.153,5501267,56,13,0:57.375,222.305,1,14,32,12,54
2801,24940,1046,825,210,20,15,15,15,15,0.0,87,+32.370,5507484,57,16,0:57.516,221.760,1,17,37,14,49
2802,24941,1046,851,3,89,17,16,16,16,0.0,87,+33.674,5508788,56,15,0:57.392,222.240,1,20,33,19,58
2803,24942,1046,850,210,51,20,17,17,17,0.0,87,+36.858,5511972,56,17,0:57.742,220.892,1,19,24,18,56
2804,24943,1046,849,3,6,16,\N,R,18,0.0,52,\N,\N,29,18,0:58.206,219.132,5,18,48,15,52
2805,24944,1046,830,9,33,3,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3,2,29,2,43
2806,24945,1046,844,6,16,4,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,10,35,20,2
2807,24946,1047,830,9,33,1,1,1,1,25.0,55,1:36:28.645,5788645,14,2,1:40.958,198.046,1,1,26,3,30
2808,24947,1047,822,131,77,2,2,2,2,18.0,55,+15.976,5804621,40,3,1:41.131,197.707,1,2,32,1,28
2809,24948,1047,1,131,44,3,3,3,3,15.0,55,+18.415,5807060,37,5,1:41.420,197.144,1,5,24,2,30
2810,24949,1047,848,9,23,5,4,4,4,12.0,55,+19.987,5808632,42,4,1:41.227,197.520,1,4,25,4,33
2811,24950,1047,846,1,4,4,5,5,5,10.0,55,+1:00.729,5849374,53,12,1:41.964,196.092,1,13,28,5,29
2812,24951,1047,832,1,55,6,6,6,6,8.0,55,+1:05.662,5854307,48,11,1:41.947,196.125,1,11,27,12,31
2813,24952,1047,817,4,3,11,7,7,7,7.0,55,+1:13.748,5862393,55,1,1:40.926,198.109,1,20,3,9,29
2814,24953,1047,842,213,10,9,8,8,8,4.0,55,+1:29.718,5878363,53,15,1:42.474,195.116,1,9,30,13,32
2815,24954,1047,839,4,31,10,9,9,9,2.0,55,+1:41.069,5799996,47,18,1:42.894,194.320,1,3,34,6,30
2816,24955,1047,840,211,18,8,10,10,10,1.0,55,+1:42.738,5790314,41,9,1:41.866,196.281,1,6,25,10,29
2817,24956,1047,826,213,26,7,11,11,11,0.0,54,\N,\N,47,17,1:42.704,194.679,11,8,27,11,32
2818,24957,1047,8,51,7,15,12,12,12,0.0,54,\N,\N,53,14,1:42.148,195.739,11,10,22,14,28
2819,24958,1047,844,6,16,12,13,13,13,0.0,54,\N,\N,24,10,1:41.908,196.200,11,12,25,8,31
2820,24959,1047,20,6,5,13,14,14,14,0.0,54,\N,\N,37,6,1:41.475,197.037,11,14,19,15,32
2821,24960,1047,847,3,63,16,15,15,15,0.0,54,\N,\N,54,20,1:43.328,193.504,11,16,24,18,24
2822,24961,1047,841,51,99,14,16,16,16,0.0,54,\N,\N,29,7,1:41.675,196.650,11,-1,-1,17,31
2823,24962,1047,849,3,6,18,17,17,17,0.0,54,\N,\N,49,16,1:42.497,195.073,11,17,27,20,31
2824,24963,1047,825,210,20,20,18,18,18,0.0,54,\N,\N,50,13,1:41.999,196.025,11,-1,-1,16,35
2825,24964,1047,850,210,51,17,19,19,19,0.0,53,\N,\N,50,8,1:41.707,196.588,12,19,24,19,25
2826,24965,1047,815,211,11,19,\N,R,20,0.0,8,\N,\N,6,19,1:43.263,193.625,7,7,25,7,35
2827,24966,1052,1,131,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1,4,15,3,24
2828,24967,1052,830,9,33,1,2,2,2,18.0,56,+0.745,5524642,41,2,1:33.228,208.984,1,1,12,1,23
2829,24968,1052,822,131,77,3,3,3,3,16.0,56,+37.383,5561280,56,1,1:32.090,211.566,1,2,17,5,23
2830,24969,1052,846,1,4,7,4,4,4,12.0,56,+46.466,5570363,38,6,1:34.396,206.398,1,3,20,2,25
2831,24970,1052,815,9,11,0,5,5,5,10.0,56,+52.047,5575944,44,3,1:33.970,207.334,1,6,15,10,23
2832,24971,1052,844,6,16,4,6,6,6,8.0,56,+59.090,5582987,39,11,1:34.988,205.112,1,5,14,12,26
2833,24972,1052,817,1,3,6,7,7,7,6.0,56,+66.004,5589901,36,10,1:34.932,205.233,1,9,20,6,22
2834,24973,1052,832,6,55,8,8,8,8,4.0,56,+67.100,5590997,48,7,1:34.509,206.151,1,8,15,4,26
2835,24974,1052,852,213,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,1,14,21,7,23
2836,24975,1052,840,117,18,10,10,10,10,1.0,56,+86.713,5610610,31,9,1:34.865,205.378,1,13,20,8,24
2837,24976,1052,8,51,7,14,11,11,11,0.0,56,+88.864,5612761,45,14,1:35.192,204.672,1,11,18,16,15
2838,24977,1052,841,51,99,12,12,12,12,0.0,55,\N,\N,32,13,1:35.122,204.823,11,10,16,13,27
2839,24978,1052,839,214,31,16,13,13,13,0.0,55,\N,\N,33,15,1:35.250,204.548,11,15,20,11,24
2840,24979,1052,847,3,63,15,14,14,14,0.0,55,\N,\N,40,12,1:35.036,205.008,11,17,22,17,28
2841,24980,1052,20,117,5,20,15,15,15,0.0,55,\N,\N,26,16,1:35.566,203.871,11,12,21,14,26
2842,24981,1052,854,210,47,18,16,16,16,0.0,55,\N,\N,38,18,1:36.134,202.667,11,19,16,18,24
2843,24982,1052,842,213,10,5,17,17,17,0.0,52,\N,\N,48,5,1:34.090,207.069,31,7,23,9,27
2844,24983,1052,849,3,6,17,18,18,18,0.0,51,\N,\N,16,19,1:36.602,201.685,31,18,22,19,28
2845,24984,1052,4,214,14,9,\N,R,19,0.0,32,\N,\N,31,17,1:36.063,202.816,23,16,18,15,24
2846,24985,1052,853,210,9,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,20,16,20,19
2847,24986,1053,830,9,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.960,1,3,21,14,5
2848,24987,1053,1,131,44,1,2,2,2,19.0,63,+22.000,7376598,60,1,1:16.702,230.403,1,2,25,2,26
2849,24988,1053,846,1,4,7,3,3,3,15.0,63,+23.702,7378300,63,3,1:18.259,225.819,1,13,16,8,23
2850,24989,1053,844,6,16,4,4,4,4,12.0,63,+25.579,7380177,60,6,1:18.379,225.473,1,6,13,5,28
2851,24990,1053,832,6,55,11,5,5,5,10.0,63,+27.036,7381634,60,7,1:18.490,225.154,1,5,26,4,30
2852,24991,1053,817,1,3,6,6,6,6,8.0,63,+51.220,7405818,54,12,1:19.341,222.739,1,10,23,18,24
2853,24992,1053,842,213,10,5,7,7,7,6.0,63,+52.818,7407416,52,9,1:18.994,223.718,1,4,21,3,30
2854,24993,1053,840,117,18,10,8,8,8,4.0,63,+56.909,7411507,59,8,1:18.782,224.320,1,8,19,10,25
2855,24994,1053,839,214,31,9,9,9,9,2.0,63,+65.704,7420302,62,15,1:19.422,222.512,1,17,20,11,27
2856,24995,1053,4,214,14,15,10,10,10,1.0,63,+66.561,7421159,62,14,1:19.417,222.526,1,7,23,13,27
2857,24996,1053,815,9,11,2,11,11,11,0.0,63,+67.151,7421749,62,13,1:19.396,222.585,1,16,15,6,25
2858,24997,1053,852,213,22,20,12,12,12,0.0,63,+73.184,7427782,49,4,1:18.334,225.603,1,20,11,7,26
2859,24998,1053,8,51,7,16,13,13,13,0.0,63,+94.773,7449371,62,5,1:18.353,225.548,1,12,16,17,27
2860,24999,1053,841,51,99,17,14,14,14,0.0,62,\N,\N,57,16,1:19.470,222.378,11,15,24,9,25
2861,25000,1053,20,117,5,0,15,15,15,0.0,61,\N,\N,59,10,1:19.074,223.491,6,14,23,15,27
2862,25001,1053,854,210,47,18,16,16,16,0.0,61,\N,\N,58,11,1:19.193,223.156,12,19,18,19,28
2863,25002,1053,853,210,9,19,17,17,17,0.0,61,\N,\N,55,17,1:20.402,219.800,12,18,22,20,16
2864,25003,1053,822,131,77,8,\N,R,18,0.0,30,\N,\N,30,19,1:28.485,199.721,4,1,23,1,25
2865,25004,1053,847,3,63,12,\N,R,19,0.0,30,\N,\N,28,18,1:26.543,204.203,4,11,25,16,31
2866,25005,1053,849,3,6,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,9,24,12,29
2867,25006,1054,1,131,44,2,1,1,1,25.0,66,1:34:31.421,5671421,47,4,1:20.933,206.971,1,5,32,1,33
2868,25007,1054,830,9,33,3,2,2,2,18.0,66,+29.148,5700569,62,3,1:20.695,207.581,1,2,23,2,26
2869,25008,1054,822,131,77,1,3,3,3,16.0,66,+33.530,5704951,65,1,1:19.865,209.738,1,1,31,3,28
2870,25009,1054,815,9,11,4,4,4,4,12.0,66,+39.735,5711156,55,2,1:20.643,207.715,1,3,22,10,28
2871,25010,1054,846,1,4,7,5,5,5,10.0,66,+51.369,5722790,55,7,1:21.696,205.038,1,8,26,12,28
2872,25011,1054,844,6,16,8,6,6,6,8.0,66,+55.781,5727202,63,6,1:21.496,205.541,1,4,27,7,33
2873,25012,1054,839,214,31,6,7,7,7,6.0,66,+1:03.749,5735170,34,8,1:21.886,204.562,1,10,27,6,31
2874,25013,1054,4,214,14,13,8,8,8,4.0,66,+1.04.808,5673229,66,5,1:21.032,206.718,1,14,31,5,32
2875,25014,1054,817,1,3,16,9,9,9,2.0,66,+1:15.369,5746790,64,10,1:21.987,204.310,1,12,31,8,31
2876,25015,1054,842,213,10,9,10,10,10,1.0,66,+1:16.463,5747884,65,11,1:22.014,204.243,1,6,31,11,34
2877,25016,1054,832,6,55,5,11,11,11,0.0,66,+1:18.955,5750376,60,14,1:22.325,203.471,1,9,27,4,33
2878,25017,1054,841,51,99,12,12,12,12,0.0,65,\N,\N,60,13,1:22.167,203.862,11,-1,-1,17,32
2879,25018,1054,20,117,5,10,13,13,13,0.0,65,\N,\N,60,15,1:22.416,203.246,11,16,31,15,32
2880,25019,1054,840,117,18,17,14,14,14,0.0,65,\N,\N,59,9,1:21.970,204.352,11,11,29,9,31
2881,25020,1054,852,213,22,14,15,15,15,0.0,65,\N,\N,61,12,1:22.058,204.133,11,13,28,14,33
2882,25021,1054,847,3,63,11,16,16,16,0.0,65,\N,\N,60,16,1:22.654,202.661,11,7,29,13,32
2883,25022,1054,854,210,47,19,17,17,17,0.0,64,\N,\N,61,17,1:22.755,202.414,12,18,29,18,29
2884,25023,1054,849,3,6,18,18,18,18,0.0,64,\N,\N,60,18,1:23.155,201.440,12,19,29,19,31
2885,25024,1054,853,210,9,20,19,19,19,0.0,64,\N,\N,64,19,1:23.641,200.270,12,20,29,20,28
2886,25025,1054,8,51,7,15,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130,15,25,16,22
2887,25026,1055,1,131,44,1,1,1,1,25.0,66,1:33:07.680,5587680,54,5,1:20.665,208.640,1,3,22,1,32
2888,25027,1055,830,9,33,2,2,2,2,19.0,66,+15.841,5603521,62,1,1:18.149,215.357,1,2,19,9,26
2889,25028,1055,822,131,77,3,3,3,3,15.0,66,+26.610,5614290,65,2,1:19.430,211.884,1,1,25,2,31
2890,25029,1055,844,6,16,4,4,4,4,12.0,66,+54.616,5642296,64,4,1:20.459,209.174,1,5,25,3,28
2891,25030,1055,815,9,11,8,5,5,5,10.0,66,+1:03.671,5651351,60,3,1:19.483,211.743,1,9,17,10,23
2892,25031,1055,817,1,3,7,6,6,6,8.0,66,+1:13.768,5661448,60,10,1:21.853,205.612,1,14,24,15,28
2893,25032,1055,832,6,55,6,7,7,7,6.0,66,+1:14.670,5662350,53,9,1:21.568,206.330,1,6,22,8,30
2894,25033,1055,846,1,4,9,8,8,8,4.0,65,\N,\N,56,7,1:21.279,207.064,11,4,24,12,28
2895,25034,1055,839,214,31,5,9,9,9,2.0,65,\N,\N,46,18,1:23.311,202.014,11,12,25,4,29
2896,25035,1055,842,213,10,12,10,10,10,1.0,65,\N,\N,64,8,1:21.375,206.820,11,7,26,6,32
2897,25036,1055,840,117,18,11,11,11,11,0.0,65,\N,\N,47,11,1:22.607,203.735,11,10,25,14,29
2898,25037,1055,8,51,7,17,12,12,12,0.0,65,\N,\N,54,15,1:22.868,203.094,11,-1,-1,16,30
2899,25038,1055,20,117,5,13,13,13,13,0.0,65,\N,\N,56,14,1:22.820,203.211,11,8,24,11,30
2900,25039,1055,847,3,63,15,14,14,14,0.0,65,\N,\N,30,17,1:23.208,202.264,11,-1,-1,17,29
2901,25040,1055,841,51,99,14,15,15,15,0.0,65,\N,\N,42,13,1:22.802,203.255,11,13,23,13,29
2902,25041,1055,849,3,6,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,11,16,25,18,26
2903,25042,1055,4,214,14,10,17,17,17,0.0,65,\N,\N,63,6,1:21.182,207.311,11,15,25,5,30
2904,25043,1055,854,210,47,18,18,18,18,0.0,64,\N,\N,54,12,1:22.637,203.661,12,18,23,19,30
2905,25044,1055,853,210,9,20,19,19,19,0.0,64,\N,\N,45,19,1:24.040,200.261,12,20,22,20,27
2906,25045,1055,852,213,22,16,\N,R,20,0.0,6,\N,\N,5,20,1:24.825,198.408,10,11,22,7,30
2907,25047,1056,832,6,55,4,2,2,2,18.0,78,+8.968,5945788,35,5,1:14.621,160.989,1,2,32,2,32
2908,25046,1056,830,9,33,2,1,1,1,25.0,78,1:38:56.820,5936820,58,6,1:14.649,160.929,1,3,39,4,27
2909,25048,1056,846,1,4,5,3,3,3,15.0,78,+19.427,5956247,76,7,1:14.670,160.883,1,7,31,6,24
2910,25049,1056,815,9,11,9,4,4,4,12.0,78,+20.490,5957310,32,3,1:14.552,161.138,1,1,36,8,24
2911,25050,1056,20,117,5,8,5,5,5,10.0,78,+52.591,5989411,33,11,1:15.316,159.503,1,8,33,10,26
2912,25051,1056,842,213,10,6,6,6,6,8.0,78,+53.896,5990716,71,14,1:15.412,159.300,1,4,37,7,28
2913,25052,1056,1,131,44,7,7,7,7,7.0,78,+1:08.231,6005051,69,1,1:12.909,164.769,1,5,34,3,28
2914,25053,1056,840,117,18,13,8,8,8,4.0,77,\N,\N,74,8,1:14.674,160.875,11,11,33,13,26
2915,25054,1056,839,214,31,11,9,9,9,2.0,77,\N,\N,41,12,1:15.316,159.503,11,16,37,14,28
2916,25055,1056,841,51,99,10,10,10,10,1.0,77,\N,\N,41,13,1:15.331,159.472,11,12,27,9,28
2917,25056,1056,8,51,7,14,11,11,11,0.0,77,\N,\N,55,9,1:14.971,160.237,11,10,31,11,31
2918,25057,1056,817,1,3,12,12,12,12,0.0,77,\N,\N,43,4,1:14.578,161.082,11,15,36,15,26
2919,25058,1056,4,214,14,17,13,13,13,0.0,77,\N,\N,70,10,1:15.026,160.120,11,13,37,12,27
2920,25059,1056,847,3,63,15,14,14,14,0.0,77,\N,\N,59,15,1:15.539,159.033,11,19,35,16,32
2921,25060,1056,849,3,6,18,15,15,15,0.0,77,\N,\N,66,16,1:15.573,158.961,11,14,41,17,31
2922,25061,1056,852,213,22,16,16,16,16,0.0,77,\N,\N,66,2,1:14.037,162.259,11,9,39,20,11
2923,25062,1056,853,210,9,19,17,17,17,0.0,75,\N,\N,64,19,1:16.866,156.287,13,17,33,18,26
2924,25063,1056,854,210,47,20,18,18,18,0.0,75,\N,\N,51,18,1:16.425,157.189,13,18,35,19,25
2925,25064,1056,822,131,77,3,\N,R,19,0.0,29,\N,\N,18,17,1:15.706,158.682,61,6,36,5,32
2926,25065,1056,844,6,16,1,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,30,20,4,1,30
2927,25066,1057,815,9,11,6,1,1,1,25.0,51,2:13:36.410,8016410,45,2,1:44.687,206.432,1,4,17,1,22
2928,25067,1057,20,117,5,11,2,2,2,18.0,51,+1.385,8017795,41,4,1:44.890,206.032,1,15,24,15,22
2929,25068,1057,842,213,10,4,3,3,3,15.0,51,+2.762,8019172,44,6,1:45.220,205.386,1,6,23,5,26
2930,25069,1057,844,6,16,1,4,4,4,12.0,51,+3.828,8020238,46,8,1:45.382,205.071,1,2,20,4,22
2931,25070,1057,846,1,4,9,5,5,5,10.0,51,+4.754,8021164,41,7,1:45.326,205.180,1,8,20,8,24
2932,25071,1057,4,214,14,8,6,6,6,8.0,51,+6.382,8022792,42,11,1:45.624,204.601,1,9,25,6,24
2933,25072,1057,852,213,22,7,7,7,7,6.0,51,+6.624,8023034,46,5,1:44.939,205.936,1,14,25,10,25
2934,25073,1057,832,6,55,5,8,8,8,4.0,51,+7.709,8024119,42,13,1:45.700,204.454,1,3,20,3,24
2935,25074,1057,817,1,3,13,9,9,9,2.0,51,+8.874,8025284,43,14,1:45.713,204.428,1,5,25,13,23
2936,25075,1057,8,51,7,14,10,10,10,1.0,51,+9.576,8025986,43,10,1:45.601,204.645,1,11,18,12,23
2937,25076,1057,841,51,99,20,11,11,11,0.0,51,+10.254,8026664,44,9,1:45.575,204.696,1,12,20,7,25
2938,25077,1057,822,131,77,10,12,12,12,0.0,51,+11.264,8027674,43,12,1:45.665,204.521,1,10,20,16,23
2939,25078,1057,854,210,47,17,13,13,13,0.0,51,+14.241,8030651,41,18,1:47.624,200.799,1,19,20,19,12
2940,25079,1057,853,210,9,18,14,14,14,0.0,51,+14.315,8030725,40,19,1:47.747,200.569,1,20,18,18,23
2941,25080,1057,1,131,44,2,15,15,15,0.0,51,+17.668,8034078,43,3,1:44.769,206.270,1,7,20,11,24
2942,25081,1057,849,3,6,16,16,16,16,0.0,51,+43.379,8059789,42,17,1:46.608,202.712,1,18,22,20,5
2943,25082,1057,847,3,63,15,\N,R,17,0.0,48,\N,\N,43,15,1:45.959,203.954,6,17,24,17,24
2944,25083,1057,830,9,33,3,\N,R,18,0.0,45,\N,\N,44,1,1:44.481,206.839,3,1,19,2,23
2945,25084,1057,840,117,18,19,\N,R,19,0.0,29,\N,\N,28,16,1:46.207,203.478,3,13,23,14,21
2946,25085,1057,839,214,31,12,\N,R,20,0.0,3,\N,\N,2,20,1:50.850,194.955,101,16,23,9,23
2947,25086,1059,830,9,33,1,1,1,1,26.0,53,1:27:25.770,5245770,35,1,1:36.404,218.156,1,3,23,1,21
2948,25087,1059,1,131,44,2,2,2,2,18.0,53,+2.904,5248674,44,5,1:37.410,215.903,1,2,21,3,23
2949,25088,1059,815,9,11,4,3,3,3,15.0,53,+8.811,5254581,53,2,1:36.693,217.504,1,4,25,12,24
2950,25089,1059,822,131,77,3,4,4,4,12.0,53,+14.618,5260388,19,3,1:36.960,216.905,1,1,24,2,27
2951,25090,1059,846,1,4,8,5,5,5,10.0,53,+1:04.032,5309802,52,6,1:37.425,215.870,1,9,21,10,24
2952,25091,1059,817,1,3,10,6,6,6,8.0,53,+1:15.857,5321627,45,14,1:38.324,213.896,1,6,24,14,24
2953,25092,1059,842,213,10,6,7,7,7,6.0,53,+1:16.596,5322366,44,11,1:38.103,214.378,1,8,20,7,25
2954,25093,1059,4,214,14,9,8,8,8,4.0,53,+1:17.695,5323465,44,7,1:37.646,215.382,1,7,21,4,25
2955,25094,1059,20,117,5,12,9,9,9,2.0,53,+1:19.666,5325436,52,4,1:37.138,216.508,1,15,16,15,25
2956,25095,1059,840,117,18,19,10,10,10,1.0,53,+1:31.946,5337716,44,9,1:37.828,214.981,1,14,23,16,24
2957,25096,1059,832,6,55,5,11,11,11,0.0,53,+1:39.337,5345107,19,18,1:38.931,212.584,1,16,24,8,24
2958,25097,1059,847,3,63,14,12,12,12,0.0,52,\N,\N,52,13,1:38.314,213.918,11,-1,-1,17,25
2959,25098,1059,852,213,22,0,13,13,13,0.0,52,\N,\N,18,19,1:38.980,212.479,11,10,22,13,25
2960,25099,1059,839,214,31,11,14,14,14,0.0,52,\N,\N,33,15,1:38.645,213.200,11,5,25,6,23
2961,25100,1059,841,51,99,13,15,15,15,0.0,52,\N,\N,36,16,1:38.702,213.077,11,12,23,11,23
2962,25101,1059,844,6,16,7,16,16,16,0.0,52,\N,\N,43,8,1:37.681,215.304,11,11,24,5,23
2963,25102,1059,8,51,7,17,17,17,17,0.0,52,\N,\N,46,10,1:37.992,214.621,11,13,20,9,26
2964,25103,1059,849,3,6,16,18,18,18,0.0,52,\N,\N,50,12,1:38.313,213.920,11,17,22,18,25
2965,25104,1059,854,210,47,15,19,19,19,0.0,52,\N,\N,51,17,1:38.847,212.765,11,19,14,19,24
2966,25105,1059,853,210,9,18,20,20,20,0.0,52,\N,\N,34,20,1:39.317,211.758,11,18,24,20,23
2967,25106,1058,830,9,33,1,1,1,1,25.0,71,1:22:18.925,4938925,68,3,1:08.017,228.542,1,3,23,1,21
2968,25107,1058,1,131,44,2,2,2,2,19.0,71,+35.743,4974668,71,1,1:07.058,231.811,1,2,21,3,23
2969,25108,1058,822,131,77,5,3,3,3,15.0,71,+46.907,4985832,43,5,1:08.619,226.537,1,1,24,2,27
2970,25109,1058,815,9,11,4,4,4,4,12.0,71,+47.434,4986359,57,2,1:07.894,228.956,1,4,25,12,24
2971,25110,1058,846,1,4,3,5,5,5,10.0,70,\N,\N,65,7,1:08.903,225.604,11,9,21,10,24
2972,25111,1058,832,6,55,12,6,6,6,8.0,70,\N,\N,64,4,1:08.609,226.570,11,16,24,8,24
2973,25112,1058,844,6,16,7,7,7,7,6.0,70,\N,\N,64,6,1:08.738,226.145,11,11,24,5,23
